Comunidades y Ciudades Autónomas;Sexo;Grupos de edad;Periodo;Total
17 Rioja, La;Hombres;De 30 a 34 años;2013;28,31
17 Rioja, La;Hombres;De 35 a 39 años;2013;20,48
17 Rioja, La;Hombres;De 40 a 44 años;2013;13,94
17 Rioja, La;Hombres;De 45 a 49 años;2013;16,72
17 Rioja, La;Hombres;De 50 a 54 años;2013;16,73
17 Rioja, La;Hombres;De 55 a 59 años;2013;16,07
17 Rioja, La;Hombres;De 60 a 64 años;2013;17,06
17 Rioja, La;Hombres;De 65 a 69 años;2013;35,29
17 Rioja, La;Hombres;De 70 a 74 años;2013;27,46
17 Rioja, La;Hombres;75 y más años;2013;81,24
17 Rioja, La;Mujeres;De 10 a 14 años;2013;39,36
17 Rioja, La;Mujeres;De 15 a 19 años;2013;44,46
17 Rioja, La;Mujeres;De 20 a 24 años;2013;60,12
17 Rioja, La;Mujeres;De 25 a 29 años;2013;36,39
17 Rioja, La;Mujeres;De 30 a 34 años;2013;21,1
17 Rioja, La;Mujeres;De 35 a 39 años;2013;21,5
17 Rioja, La;Mujeres;De 40 a 44 años;2013;17,19
17 Rioja, La;Mujeres;De 45 a 49 años;2013;20,61
17 Rioja, La;Mujeres;De 50 a 54 años;2013;21,28
17 Rioja, La;Mujeres;De 55 a 59 años;2013;29,48
17 Rioja, La;Mujeres;De 60 a 64 años;2013;46,97
17 Rioja, La;Mujeres;De 65 a 69 años;2013;32,69
17 Rioja, La;Mujeres;De 70 a 74 años;2013;52,95
17 Rioja, La;Mujeres;75 y más años;2013;87,91
18 Ceuta;Hombres;De 10 a 14 años;2013;23,61
18 Ceuta;Hombres;De 15 a 19 años;2013;321,56
18 Ceuta;Hombres;De 20 a 24 años;2013;214,93
18 Ceuta;Hombres;De 25 a 29 años;2013;121,75
18 Ceuta;Hombres;De 30 a 34 años;2013;53,48
18 Ceuta;Hombres;De 35 a 39 años;2013;9,75
18 Ceuta;Hombres;De 40 a 44 años;2013;27,43
18 Ceuta;Hombres;De 45 a 49 años;2013;28,23
18 Ceuta;Hombres;De 50 a 54 años;2013;39,09
18 Ceuta;Hombres;De 55 a 59 años;2013;9,06
18 Ceuta;Hombres;De 60 a 64 años;2013;43,29
18 Ceuta;Hombres;De 65 a 69 años;2013;68,83
18 Ceuta;Hombres;De 70 a 74 años;2013;29,39
18 Ceuta;Hombres;75 y más años;2013;2,57
18 Ceuta;Mujeres;De 10 a 14 años;2013;53,92
18 Ceuta;Mujeres;De 15 a 19 años;2013;87,5
18 Ceuta;Mujeres;De 20 a 24 años;2013;248,13
18 Ceuta;Mujeres;De 25 a 29 años;2013;85,39
18 Ceuta;Mujeres;De 30 a 34 años;2013;69,57
18 Ceuta;Mujeres;De 35 a 39 años;2013;64,38
18 Ceuta;Mujeres;De 40 a 44 años;2013;53,06
18 Ceuta;Mujeres;De 45 a 49 años;2013;35,77
18 Ceuta;Mujeres;De 50 a 54 años;2013;18,25
18 Ceuta;Mujeres;De 55 a 59 años;2013;19,33
18 Ceuta;Mujeres;De 60 a 64 años;2013;18,19
18 Ceuta;Mujeres;De 65 a 69 años;2013;22,79
18 Ceuta;Mujeres;De 70 a 74 años;2013;0
18 Ceuta;Mujeres;75 y más años;2013;22,06
19 Melilla;Hombres;De 10 a 14 años;2013;58,61
19 Melilla;Hombres;De 15 a 19 años;2013;67,13
19 Melilla;Hombres;De 20 a 24 años;2013;82,67
19 Melilla;Hombres;De 25 a 29 años;2013;80,82
19 Melilla;Hombres;De 30 a 34 años;2013;66,47
19 Melilla;Hombres;De 35 a 39 años;2013;32,81
19 Melilla;Hombres;De 40 a 44 años;2013;32,54
19 Melilla;Hombres;De 45 a 49 años;2013;40,45
19 Melilla;Hombres;De 50 a 54 años;2013;33,61
19 Melilla;Hombres;De 55 a 59 años;2013;43,53
19 Melilla;Hombres;De 60 a 64 años;2013;43,79
19 Melilla;Hombres;De 65 a 69 años;2013;40,12
19 Melilla;Hombres;De 70 a 74 años;2013;71,95
19 Melilla;Hombres;75 y más años;2013;18,95
19 Melilla;Mujeres;De 10 a 14 años;2013;57,38
19 Melilla;Mujeres;De 15 a 19 años;2013;86,31
19 Melilla;Mujeres;De 20 a 24 años;2013;180,62
19 Melilla;Mujeres;De 25 a 29 años;2013;96,68
19 Melilla;Mujeres;De 30 a 34 años;2013;64,52
19 Melilla;Mujeres;De 35 a 39 años;2013;44,82
19 Melilla;Mujeres;De 40 a 44 años;2013;57,74
19 Melilla;Mujeres;De 45 a 49 años;2013;51,33
19 Melilla;Mujeres;De 50 a 54 años;2013;30,52
19 Melilla;Mujeres;De 55 a 59 años;2013;36,93
19 Melilla;Mujeres;De 60 a 64 años;2013;37,39
19 Melilla;Mujeres;De 65 a 69 años;2013;10,78
19 Melilla;Mujeres;De 70 a 74 años;2013;40,71
19 Melilla;Mujeres;75 y más años;2013;38,11
01 Andalucía;Hombres;De 10 a 14 años;2014;67,66
01 Andalucía;Hombres;De 15 a 19 años;2014;89,76
01 Andalucía;Hombres;De 20 a 24 años;2014;99,99
01 Andalucía;Hombres;De 25 a 29 años;2014;85,99
01 Andalucía;Hombres;De 30 a 34 años;2014;54,41
01 Andalucía;Hombres;De 35 a 39 años;2014;39,23
01 Andalucía;Hombres;De 40 a 44 años;2014;38,12
01 Andalucía;Hombres;De 45 a 49 años;2014;39,91
01 Andalucía;Hombres;De 50 a 54 años;2014;46,11
01 Andalucía;Hombres;De 55 a 59 años;2014;51,99
01 Andalucía;Hombres;De 60 a 64 años;2014;70,16
01 Andalucía;Hombres;De 65 a 69 años;2014;66,94
01 Andalucía;Hombres;De 70 a 74 años;2014;42,35
01 Andalucía;Hombres;75 y más años;2014;26,32
01 Andalucía;Mujeres;De 10 a 14 años;2014;69,7
01 Andalucía;Mujeres;De 15 a 19 años;2014;80,27
01 Andalucía;Mujeres;De 20 a 24 años;2014;107,67
01 Andalucía;Mujeres;De 25 a 29 años;2014;78,35
01 Andalucía;Mujeres;De 30 a 34 años;2014;50,75
01 Andalucía;Mujeres;De 35 a 39 años;2014;44,82
01 Andalucía;Mujeres;De 40 a 44 años;2014;47,04
01 Andalucía;Mujeres;De 45 a 49 años;2014;46,34
01 Andalucía;Mujeres;De 50 a 54 años;2014;51,1
01 Andalucía;Mujeres;De 55 a 59 años;2014;57,24
01 Andalucía;Mujeres;De 60 a 64 años;2014;65,95
01 Andalucía;Mujeres;De 65 a 69 años;2014;56,55
01 Andalucía;Mujeres;De 70 a 74 años;2014;39,72
01 Andalucía;Mujeres;75 y más años;2014;28,87
02 Aragón;Hombres;De 10 a 14 años;2014;49,6
02 Aragón;Hombres;De 15 a 19 años;2014;70,53
02 Aragón;Hombres;De 20 a 24 años;2014;69,15
02 Aragón;Hombres;De 25 a 29 años;2014;45,01
02 Aragón;Hombres;De 30 a 34 años;2014;28,18
02 Aragón;Hombres;De 35 a 39 años;2014;21,01
02 Aragón;Hombres;De 40 a 44 años;2014;19,56
02 Aragón;Hombres;De 45 a 49 años;2014;20,4
02 Aragón;Hombres;De 50 a 54 años;2014;17,41
02 Aragón;Hombres;De 55 a 59 años;2014;25,24
02 Aragón;Hombres;De 60 a 64 años;2014;27,24
02 Aragón;Hombres;De 65 a 69 años;2014;55,19
02 Aragón;Hombres;De 70 a 74 años;2014;71,93
02 Aragón;Hombres;75 y más años;2014;29,11
02 Aragón;Mujeres;De 10 a 14 años;2014;46,25
02 Aragón;Mujeres;De 15 a 19 años;2014;80,5
02 Aragón;Mujeres;De 20 a 24 años;2014;89,25
02 Aragón;Mujeres;De 25 a 29 años;2014;47,12
02 Aragón;Mujeres;De 30 a 34 años;2014;28,05
02 Aragón;Mujeres;De 35 a 39 años;2014;25,8
02 Aragón;Mujeres;De 40 a 44 años;2014;25,67
02 Aragón;Mujeres;De 45 a 49 años;2014;20,77
02 Aragón;Mujeres;De 50 a 54 años;2014;23,49
02 Aragón;Mujeres;De 55 a 59 años;2014;32,09
02 Aragón;Mujeres;De 60 a 64 años;2014;41,57
02 Aragón;Mujeres;De 65 a 69 años;2014;68,26
02 Aragón;Mujeres;De 70 a 74 años;2014;69,62
02 Aragón;Mujeres;75 y más años;2014;48,34
03 Asturias, Principado de;Hombres;De 10 a 14 años;2014;75,83
03 Asturias, Principado de;Hombres;De 15 a 19 años;2014;123,51
03 Asturias, Principado de;Hombres;De 20 a 24 años;2014;119,06
03 Asturias, Principado de;Hombres;De 25 a 29 años;2014;94,87
03 Asturias, Principado de;Hombres;De 30 a 34 años;2014;46,14
03 Asturias, Principado de;Hombres;De 35 a 39 años;2014;26,86
03 Asturias, Principado de;Hombres;De 40 a 44 años;2014;40,1
03 Asturias, Principado de;Hombres;De 45 a 49 años;2014;33,45
03 Asturias, Principado de;Hombres;De 50 a 54 años;2014;33,43
03 Asturias, Principado de;Hombres;De 55 a 59 años;2014;37,78
03 Asturias, Principado de;Hombres;De 60 a 64 años;2014;53,4
03 Asturias, Principado de;Hombres;De 65 a 69 años;2014;83,03
03 Asturias, Principado de;Hombres;De 70 a 74 años;2014;51,43
03 Asturias, Principado de;Hombres;75 y más años;2014;51,38
03 Asturias, Principado de;Mujeres;De 10 a 14 años;2014;98,66
03 Asturias, Principado de;Mujeres;De 15 a 19 años;2014;108,2
03 Asturias, Principado de;Mujeres;De 20 a 24 años;2014;132,73
03 Asturias, Principado de;Mujeres;De 25 a 29 años;2014;88,83
03 Asturias, Principado de;Mujeres;De 30 a 34 años;2014;44,48
03 Asturias, Principado de;Mujeres;De 35 a 39 años;2014;36,36
03 Asturias, Principado de;Mujeres;De 40 a 44 años;2014;41,18
03 Asturias, Principado de;Mujeres;De 45 a 49 años;2014;40,66
03 Asturias, Principado de;Mujeres;De 50 a 54 años;2014;50,45
03 Asturias, Principado de;Mujeres;De 55 a 59 años;2014;63,36
03 Asturias, Principado de;Mujeres;De 60 a 64 años;2014;60,2
03 Asturias, Principado de;Mujeres;De 65 a 69 años;2014;54,86
03 Asturias, Principado de;Mujeres;De 70 a 74 años;2014;47,06
03 Asturias, Principado de;Mujeres;75 y más años;2014;30,22
04 Balears, Illes;Hombres;De 10 a 14 años;2014;68,92
04 Balears, Illes;Hombres;De 15 a 19 años;2014;69,38
04 Balears, Illes;Hombres;De 20 a 24 años;2014;104,62
04 Balears, Illes;Hombres;De 25 a 29 años;2014;81,01
04 Balears, Illes;Hombres;De 30 a 34 años;2014;49,98
04 Balears, Illes;Hombres;De 35 a 39 años;2014;36,72
04 Balears, Illes;Hombres;De 40 a 44 años;2014;36,6
04 Balears, Illes;Hombres;De 45 a 49 años;2014;38,54
04 Balears, Illes;Hombres;De 50 a 54 años;2014;37,44
04 Balears, Illes;Hombres;De 55 a 59 años;2014;42,69
04 Balears, Illes;Hombres;De 60 a 64 años;2014;40,46
04 Balears, Illes;Hombres;De 65 a 69 años;2014;36,27
04 Balears, Illes;Hombres;De 70 a 74 años;2014;27,33
04 Balears, Illes;Hombres;75 y más años;2014;22,72
04 Balears, Illes;Mujeres;De 10 a 14 años;2014;59,43
04 Balears, Illes;Mujeres;De 15 a 19 años;2014;78,86
04 Balears, Illes;Mujeres;De 20 a 24 años;2014;150,71
04 Balears, Illes;Mujeres;De 25 a 29 años;2014;81,78
04 Balears, Illes;Mujeres;De 30 a 34 años;2014;49,42
04 Balears, Illes;Mujeres;De 35 a 39 años;2014;42,26
04 Balears, Illes;Mujeres;De 40 a 44 años;2014;36,08
04 Balears, Illes;Mujeres;De 45 a 49 años;2014;34,51
04 Balears, Illes;Mujeres;De 50 a 54 años;2014;38,99
04 Balears, Illes;Mujeres;De 55 a 59 años;2014;37,09
04 Balears, Illes;Mujeres;De 60 a 64 años;2014;43,56
04 Balears, Illes;Mujeres;De 65 a 69 años;2014;42,59
04 Balears, Illes;Mujeres;De 70 a 74 años;2014;35,62
04 Balears, Illes;Mujeres;75 y más años;2014;29,28
05 Canarias;Hombres;De 10 a 14 años;2014;99,35
05 Canarias;Hombres;De 15 a 19 años;2014;107,04
05 Canarias;Hombres;De 20 a 24 años;2014;146,79
05 Canarias;Hombres;De 25 a 29 años;2014;111,84
05 Canarias;Hombres;De 30 a 34 años;2014;71,44
05 Canarias;Hombres;De 35 a 39 años;2014;53,34
05 Canarias;Hombres;De 40 a 44 años;2014;57,38
05 Canarias;Hombres;De 45 a 49 años;2014;59,07
05 Canarias;Hombres;De 50 a 54 años;2014;59,77
05 Canarias;Hombres;De 55 a 59 años;2014;65,6
05 Canarias;Hombres;De 60 a 64 años;2014;68,19
05 Canarias;Hombres;De 65 a 69 años;2014;68,19
05 Canarias;Hombres;De 70 a 74 años;2014;40,47
05 Canarias;Hombres;75 y más años;2014;24,95
05 Canarias;Mujeres;De 10 a 14 años;2014;92,69
05 Canarias;Mujeres;De 15 a 19 años;2014;109,66
05 Canarias;Mujeres;De 20 a 24 años;2014;198,04
05 Canarias;Mujeres;De 25 a 29 años;2014;103,98
05 Canarias;Mujeres;De 30 a 34 años;2014;64,49
05 Canarias;Mujeres;De 35 a 39 años;2014;53,78
05 Canarias;Mujeres;De 40 a 44 años;2014;56,75
05 Canarias;Mujeres;De 45 a 49 años;2014;55,22
05 Canarias;Mujeres;De 50 a 54 años;2014;57,6
05 Canarias;Mujeres;De 55 a 59 años;2014;61,42
05 Canarias;Mujeres;De 60 a 64 años;2014;62,85
05 Canarias;Mujeres;De 65 a 69 años;2014;54,77
05 Canarias;Mujeres;De 70 a 74 años;2014;36,92
05 Canarias;Mujeres;75 y más años;2014;35,58
06 Cantabria;Hombres;De 10 a 14 años;2014;72,4
06 Cantabria;Hombres;De 15 a 19 años;2014;76,49
06 Cantabria;Hombres;De 20 a 24 años;2014;72,34
06 Cantabria;Hombres;De 25 a 29 años;2014;66,96
06 Cantabria;Hombres;De 30 a 34 años;2014;48,85
06 Cantabria;Hombres;De 35 a 39 años;2014;30,75
06 Cantabria;Hombres;De 40 a 44 años;2014;31,2
06 Cantabria;Hombres;De 45 a 49 años;2014;28,8
06 Cantabria;Hombres;De 50 a 54 años;2014;23,79
06 Cantabria;Hombres;De 55 a 59 años;2014;37,67
06 Cantabria;Hombres;De 60 a 64 años;2014;32,09
06 Cantabria;Hombres;De 65 a 69 años;2014;74,89
06 Cantabria;Hombres;De 70 a 74 años;2014;59,22
06 Cantabria;Hombres;75 y más años;2014;44,34
06 Cantabria;Mujeres;De 10 a 14 años;2014;74,89
06 Cantabria;Mujeres;De 15 a 19 años;2014;80,83
06 Cantabria;Mujeres;De 20 a 24 años;2014;95,07
06 Cantabria;Mujeres;De 25 a 29 años;2014;55,64
06 Cantabria;Mujeres;De 30 a 34 años;2014;41,22
06 Cantabria;Mujeres;De 35 a 39 años;2014;36,16
06 Cantabria;Mujeres;De 40 a 44 años;2014;30,15
06 Cantabria;Mujeres;De 45 a 49 años;2014;35,63
06 Cantabria;Mujeres;De 50 a 54 años;2014;34,79
06 Cantabria;Mujeres;De 55 a 59 años;2014;56,72
06 Cantabria;Mujeres;De 60 a 64 años;2014;55,2
06 Cantabria;Mujeres;De 65 a 69 años;2014;73,59
06 Cantabria;Mujeres;De 70 a 74 años;2014;68,81
06 Cantabria;Mujeres;75 y más años;2014;62,45
07 Castilla y León;Hombres;De 10 a 14 años;2014;65,16
07 Castilla y León;Hombres;De 15 a 19 años;2014;83,41
07 Castilla y León;Hombres;De 20 a 24 años;2014;88,41
07 Castilla y León;Hombres;De 25 a 29 años;2014;55,7
07 Castilla y León;Hombres;De 30 a 34 años;2014;36,15
07 Castilla y León;Hombres;De 35 a 39 años;2014;29,28
07 Castilla y León;Hombres;De 40 a 44 años;2014;24,57
07 Castilla y León;Hombres;De 45 a 49 años;2014;25,22
07 Castilla y León;Hombres;De 50 a 54 años;2014;22,62
07 Castilla y León;Hombres;De 55 a 59 años;2014;25,48
07 Castilla y León;Hombres;De 60 a 64 años;2014;26,86
07 Castilla y León;Hombres;De 65 a 69 años;2014;35,92
07 Castilla y León;Hombres;De 70 a 74 años;2014;41,26
07 Castilla y León;Hombres;75 y más años;2014;45,28
07 Castilla y León;Mujeres;De 10 a 14 años;2014;58,3
07 Castilla y León;Mujeres;De 15 a 19 años;2014;87,84
07 Castilla y León;Mujeres;De 20 a 24 años;2014;118,98
07 Castilla y León;Mujeres;De 25 a 29 años;2014;57,98
07 Castilla y León;Mujeres;De 30 a 34 años;2014;37,38
07 Castilla y León;Mujeres;De 35 a 39 años;2014;27,8
07 Castilla y León;Mujeres;De 40 a 44 años;2014;27,83
07 Castilla y León;Mujeres;De 45 a 49 años;2014;29,1
07 Castilla y León;Mujeres;De 50 a 54 años;2014;32,07
07 Castilla y León;Mujeres;De 55 a 59 años;2014;39,82
07 Castilla y León;Mujeres;De 60 a 64 años;2014;36,06
07 Castilla y León;Mujeres;De 65 a 69 años;2014;57,45
07 Castilla y León;Mujeres;De 70 a 74 años;2014;59,61
07 Castilla y León;Mujeres;75 y más años;2014;85,02
08 Castilla - La Mancha;Hombres;De 10 a 14 años;2014;46,46
08 Castilla - La Mancha;Hombres;De 15 a 19 años;2014;77,58
08 Castilla - La Mancha;Hombres;De 20 a 24 años;2014;83,53
08 Castilla - La Mancha;Hombres;De 25 a 29 años;2014;45,47
08 Castilla - La Mancha;Hombres;De 30 a 34 años;2014;27,45
08 Castilla - La Mancha;Hombres;De 35 a 39 años;2014;21,54
08 Castilla - La Mancha;Hombres;De 40 a 44 años;2014;20,33
08 Castilla - La Mancha;Hombres;De 45 a 49 años;2014;20,26
08 Castilla - La Mancha;Hombres;De 50 a 54 años;2014;23,19
08 Castilla - La Mancha;Hombres;De 55 a 59 años;2014;20,99
08 Castilla - La Mancha;Hombres;De 60 a 64 años;2014;29,65
08 Castilla - La Mancha;Hombres;De 65 a 69 años;2014;43,67
08 Castilla - La Mancha;Hombres;De 70 a 74 años;2014;88,12
08 Castilla - La Mancha;Hombres;75 y más años;2014;70,09
08 Castilla - La Mancha;Mujeres;De 10 a 14 años;2014;45,72
08 Castilla - La Mancha;Mujeres;De 15 a 19 años;2014;76,66
08 Castilla - La Mancha;Mujeres;De 20 a 24 años;2014;81,44
08 Castilla - La Mancha;Mujeres;De 25 a 29 años;2014;43,05
08 Castilla - La Mancha;Mujeres;De 30 a 34 años;2014;28,37
08 Castilla - La Mancha;Mujeres;De 35 a 39 años;2014;23,75
08 Castilla - La Mancha;Mujeres;De 40 a 44 años;2014;23,48
08 Castilla - La Mancha;Mujeres;De 45 a 49 años;2014;23,64
08 Castilla - La Mancha;Mujeres;De 50 a 54 años;2014;37,75
08 Castilla - La Mancha;Mujeres;De 55 a 59 años;2014;47,47
08 Castilla - La Mancha;Mujeres;De 60 a 64 años;2014;57,98
08 Castilla - La Mancha;Mujeres;De 65 a 69 años;2014;58,64
08 Castilla - La Mancha;Mujeres;De 70 a 74 años;2014;61,78
08 Castilla - La Mancha;Mujeres;75 y más años;2014;80,51
09 Cataluña;Hombres;De 10 a 14 años;2014;69,47
09 Cataluña;Hombres;De 15 a 19 años;2014;97,17
09 Cataluña;Hombres;De 20 a 24 años;2014;134,57
09 Cataluña;Hombres;De 25 a 29 años;2014;124,26
09 Cataluña;Hombres;De 30 a 34 años;2014;68,09
09 Cataluña;Hombres;De 35 a 39 años;2014;45,41
09 Cataluña;Hombres;De 40 a 44 años;2014;39,23
09 Cataluña;Hombres;De 45 a 49 años;2014;37,4
09 Cataluña;Hombres;De 50 a 54 años;2014;39,54
09 Cataluña;Hombres;De 55 a 59 años;2014;45,16
09 Cataluña;Hombres;De 60 a 64 años;2014;63,72
09 Cataluña;Hombres;De 65 a 69 años;2014;77,76
09 Cataluña;Hombres;De 70 a 74 años;2014;54,9
09 Cataluña;Hombres;75 y más años;2014;50,06
09 Cataluña;Mujeres;De 10 a 14 años;2014;67,88
09 Cataluña;Mujeres;De 15 a 19 años;2014;98,68
09 Cataluña;Mujeres;De 20 a 24 años;2014;163,19
09 Cataluña;Mujeres;De 25 a 29 años;2014;108,36
09 Cataluña;Mujeres;De 30 a 34 años;2014;58,12
09 Cataluña;Mujeres;De 35 a 39 años;2014;41,35
09 Cataluña;Mujeres;De 40 a 44 años;2014;38,41
09 Cataluña;Mujeres;De 45 a 49 años;2014;37,88
09 Cataluña;Mujeres;De 50 a 54 años;2014;46,45
09 Cataluña;Mujeres;De 55 a 59 años;2014;55,25
09 Cataluña;Mujeres;De 60 a 64 años;2014;82,82
09 Cataluña;Mujeres;De 65 a 69 años;2014;94,38
09 Cataluña;Mujeres;De 70 a 74 años;2014;67,69
09 Cataluña;Mujeres;75 y más años;2014;64,49
10 Comunitat Valenciana;Hombres;De 10 a 14 años;2014;73,14
10 Comunitat Valenciana;Hombres;De 15 a 19 años;2014;87,01
10 Comunitat Valenciana;Hombres;De 20 a 24 años;2014;97,32
10 Comunitat Valenciana;Hombres;De 25 a 29 años;2014;81,21
10 Comunitat Valenciana;Hombres;De 30 a 34 años;2014;50,66
10 Comunitat Valenciana;Hombres;De 35 a 39 años;2014;37,31
10 Comunitat Valenciana;Hombres;De 40 a 44 años;2014;40,36
10 Comunitat Valenciana;Hombres;De 45 a 49 años;2014;41,59
10 Comunitat Valenciana;Hombres;De 50 a 54 años;2014;49,03
10 Comunitat Valenciana;Hombres;De 55 a 59 años;2014;58,9
10 Comunitat Valenciana;Hombres;De 60 a 64 años;2014;71,14
10 Comunitat Valenciana;Hombres;De 65 a 69 años;2014;58,62
10 Comunitat Valenciana;Hombres;De 70 a 74 años;2014;34,12
10 Comunitat Valenciana;Hombres;75 y más años;2014;18,56
10 Comunitat Valenciana;Mujeres;De 10 a 14 años;2014;66,99
10 Comunitat Valenciana;Mujeres;De 15 a 19 años;2014;82,86
10 Comunitat Valenciana;Mujeres;De 20 a 24 años;2014;106,95
10 Comunitat Valenciana;Mujeres;De 25 a 29 años;2014;70,09
10 Comunitat Valenciana;Mujeres;De 30 a 34 años;2014;48,15
10 Comunitat Valenciana;Mujeres;De 35 a 39 años;2014;39,31
10 Comunitat Valenciana;Mujeres;De 40 a 44 años;2014;42,24
10 Comunitat Valenciana;Mujeres;De 45 a 49 años;2014;43,96
10 Comunitat Valenciana;Mujeres;De 50 a 54 años;2014;50,01
10 Comunitat Valenciana;Mujeres;De 55 a 59 años;2014;60,05
10 Comunitat Valenciana;Mujeres;De 60 a 64 años;2014;66,72
10 Comunitat Valenciana;Mujeres;De 65 a 69 años;2014;48,06
10 Comunitat Valenciana;Mujeres;De 70 a 74 años;2014;31,06
10 Comunitat Valenciana;Mujeres;75 y más años;2014;25,04
11 Extremadura;Hombres;De 10 a 14 años;2014;75,69
11 Extremadura;Hombres;De 15 a 19 años;2014;77
11 Extremadura;Hombres;De 20 a 24 años;2014;79,54
11 Extremadura;Hombres;De 25 a 29 años;2014;50,23
11 Extremadura;Hombres;De 30 a 34 años;2014;43,78
11 Extremadura;Hombres;De 35 a 39 años;2014;34,75
11 Extremadura;Hombres;De 40 a 44 años;2014;35,69
11 Extremadura;Hombres;De 45 a 49 años;2014;28,58
11 Extremadura;Hombres;De 50 a 54 años;2014;31,54
11 Extremadura;Hombres;De 55 a 59 años;2014;40,32
11 Extremadura;Hombres;De 60 a 64 años;2014;27,29
11 Extremadura;Hombres;De 65 a 69 años;2014;39,73
11 Extremadura;Hombres;De 70 a 74 años;2014;50,73
11 Extremadura;Hombres;75 y más años;2014;33,19
11 Extremadura;Mujeres;De 10 a 14 años;2014;54,37
11 Extremadura;Mujeres;De 15 a 19 años;2014;103,29
11 Extremadura;Mujeres;De 20 a 24 años;2014;99,21
11 Extremadura;Mujeres;De 25 a 29 años;2014;55,64
11 Extremadura;Mujeres;De 30 a 34 años;2014;44,58
11 Extremadura;Mujeres;De 35 a 39 años;2014;33,7
11 Extremadura;Mujeres;De 40 a 44 años;2014;33,46
11 Extremadura;Mujeres;De 45 a 49 años;2014;30,29
11 Extremadura;Mujeres;De 50 a 54 años;2014;42,24
11 Extremadura;Mujeres;De 55 a 59 años;2014;47,63
11 Extremadura;Mujeres;De 60 a 64 años;2014;47,51
11 Extremadura;Mujeres;De 65 a 69 años;2014;36,56
11 Extremadura;Mujeres;De 70 a 74 años;2014;44,07
11 Extremadura;Mujeres;75 y más años;2014;49,1
12 Galicia;Hombres;De 10 a 14 años;2014;92,3
12 Galicia;Hombres;De 15 a 19 años;2014;111,08
12 Galicia;Hombres;De 20 a 24 años;2014;110,89
12 Galicia;Hombres;De 25 a 29 años;2014;84,66
12 Galicia;Hombres;De 30 a 34 años;2014;50,54
12 Galicia;Hombres;De 35 a 39 años;2014;46,21
12 Galicia;Hombres;De 40 a 44 años;2014;39,32
12 Galicia;Hombres;De 45 a 49 años;2014;40,31
12 Galicia;Hombres;De 50 a 54 años;2014;36,93
12 Galicia;Hombres;De 55 a 59 años;2014;40,12
12 Galicia;Hombres;De 60 a 64 años;2014;42,95
12 Galicia;Hombres;De 65 a 69 años;2014;48,79
